_id,timestamp,user_id,event_type,movie_id,movie_name,release_year,rating
66f6948e4ec24e6c97889eb3,2024-09-09 23:53:05.000,84163,rate,touch+of+evil+1958,touch of evil,1958,4
66f6948f4ec24e6c97889eb4,2024-09-09 23:53:05.000,20972,rate,for+the+birds+2000,for the birds,2000,4
66f694904ec24e6c97889eb5,2024-09-09 23:53:06.000,149883,rate,willy+wonka++the+chocolate+factory+1971,willy wonka  the chocolate factory,1971,5
66f694904ec24e6c97889eb6,2024-09-09 23:53:06.000,122357,rate,interstella+5555+the+5tory+of+the+5ecret+5tar+5ystem+2003,interstella 5555 the 5tory of the 5ecret 5tar 5ystem,2003,4
66f694914ec24e6c97889eb7,2024-09-09 23:53:06.000,112872,rate,mind+game+2004,mind game,2004,5
66f694924ec24e6c97889eb8,2024-09-09 23:53:06.000,61474,rate,gurren+lagann+the+movie+the+lights+in+the+sky+are+stars+2009,gurren lagann the movie the lights in the sky are stars,2009,3
66f694924ec24e6c97889eb9,2024-09-09 23:53:07.000,88781,rate,barocco+1976,barocco,1976,4
66f6949a4ec24e6c97889ebb,2024-09-09 23:53:10.000,45002,rate,ponyo+2008,ponyo,2008,5
66f6949b4ec24e6c97889ebc,2024-09-09 23:53:10.000,69470,rate,true+lies+1994,true lies,1994,2
66f6949e4ec24e6c97889ebf,2024-09-09 23:53:11.000,39535,rate,terminator+2+judgment+day+1991,terminator 2 judgment day,1991,3
66f694a44ec24e6c97889ec3,2024-09-09 23:53:14.000,15002,rate,off+the+black+2006,off the black,2006,3
66f694a54ec24e6c97889ec4,2024-09-09 23:53:14.000,115970,rate,lord+of+war+2005,lord of war,2005,4
66f694a64ec24e6c97889ec8,2024-09-09 23:53:15.000,139100,rate,erik+the+viking+1989,erik the viking,1989,4
66f694aa4ec24e6c97889eca,2024-09-09 23:53:16.000,103068,rate,the+amazing+spider-man+2+2014,the amazing spider-man 2,2014,4
66f694aa4ec24e6c97889ecb,2024-09-09 23:53:16.000,77162,rate,nausica+of+the+valley+of+the+wind+1984,nausica of the valley of the wind,1984,4
66f694b04ec24e6c97889ecd,2024-09-09 23:53:18.000,87261,rate,einstein+and+eddington+2008,einstein and eddington,2008,4
66f694b34ec24e6c97889ece,2024-09-09 23:53:19.000,124779,rate,the+magnet+1950,the magnet,1950,4
66f694b34ec24e6c97889ed4,2024-09-09 23:53:20.000,122517,rate,back+to+the+future+1985,back to the future,1985,3
66f694b84ec24e6c97889ed5,2024-09-09 23:53:21.000,32257,rate,the+high+sign+1921,the high sign,1921,4
66f694c94ec24e6c97889ee5,2024-09-09 23:53:28.000,72551,rate,female+perversions+1996,female perversions,1996,3
66f694cd4ec24e6c97889ee9,2024-09-09 23:53:30.000,95465,rate,key+largo+1948,key largo,1948,4
66f694d34ec24e6c97889eef,2024-09-09 23:53:32.000,70187,rate,the+strong+man+1926,the strong man,1926,3
66f694df4ec24e6c97889ef2,2024-09-09 23:53:36.000,147199,rate,lets+be+cops+2014,lets be cops,2014,4
66f694e74ec24e6c97889ef5,2024-09-09 23:53:39.000,91034,rate,cinderella+1950,cinderella,1950,4
66f694e94ec24e6c97889ef6,2024-09-09 23:53:40.000,123863,rate,the+secret+nation+1989,the secret nation,1989,4
66f694ea4ec24e6c97889ef7,2024-09-09 23:53:41.000,88830,rate,instructions+not+included+2013,instructions not included,2013,4
66f694ea4ec24e6c97889ef8,2024-09-09 23:53:41.000,80894,rate,stray+dog+1949,stray dog,1949,4
66f694ec4ec24e6c97889efe,2024-09-09 23:53:41.000,110525,rate,rip+a+remix+manifesto+2009,rip a remix manifesto,2009,3
66f694f44ec24e6c97889f09,2024-09-09 23:53:44.000,57577,rate,the+magical+legend+of+the+leprechauns+1999,the magical legend of the leprechauns,1999,3
66f694f84ec24e6c97889f10,2024-09-09 23:53:46.000,68339,rate,the+exterminating+angel+1962,the exterminating angel,1962,4
66f694fa4ec24e6c97889f11,2024-09-09 23:53:46.000,84956,rate,inception+2010,inception,2010,5
66f695124ec24e6c97889f23,2024-09-09 23:53:55.000,138852,rate,the+sacrifice+1986,the sacrifice,1986,4
66f695124ec24e6c97889f26,2024-09-09 23:53:56.000,15504,rate,batman+begins+2005,batman begins,2005,4
66f695134ec24e6c97889f27,2024-09-09 23:53:56.000,40335,rate,lars+and+the+real+girl+2007,lars and the real girl,2007,3
66f695144ec24e6c97889f28,2024-09-09 23:53:57.000,41207,rate,the+dark+knight+2008,the dark knight,2008,4
66f695164ec24e6c97889f29,2024-09-09 23:53:57.000,148295,rate,ingmar+bergman+on+life+and+work+1998,ingmar bergman on life and work,1998,4
66f6951a4ec24e6c97889f33,2024-09-09 23:53:59.000,15307,rate,ninja+scroll+1993,ninja scroll,1993,3
66f6951e4ec24e6c97889f37,2024-09-09 23:54:00.000,101735,rate,stalingrad+1993,stalingrad,1993,4
66f695234ec24e6c97889f38,2024-09-09 23:54:02.000,2786,rate,the+machine+2013,the machine,2013,2
66f695244ec24e6c97889f39,2024-09-09 23:54:02.000,69047,rate,the+waiting+room+2012,the waiting room,2012,4
66f695244ec24e6c97889f3a,2024-09-09 23:54:02.000,138479,rate,hawking+2013,hawking,2013,4
66f695264ec24e6c97889f3d,2024-09-09 23:54:03.000,96179,rate,iron+man+2008,iron man,2008,3
66f695314ec24e6c97889f49,2024-09-09 23:54:08.000,115839,rate,sleeping+beauty+1959,sleeping beauty,1959,4
66f695364ec24e6c97889f54,2024-09-09 23:54:09.000,81672,rate,on+the+edge+2001,on the edge,2001,4
66f695374ec24e6c97889f57,2024-09-09 23:54:10.000,14111,rate,jam+2007,jam,2007,4
66f6953c4ec24e6c97889f5d,2024-09-09 23:54:12.000,71243,rate,mr.++mrs.+smith+2005,mr.  mrs. smith,2005,2
66f6953c4ec24e6c97889f5e,2024-09-09 23:54:12.000,120822,rate,whisper+of+the+heart+1995,whisper of the heart,1995,4
66f6953e4ec24e6c97889f5f,2024-09-09 23:54:13.000,123245,rate,cinderella+1950,cinderella,1950,3
66f6953e4ec24e6c97889f60,2024-09-09 23:54:13.000,29211,rate,richard+iii+1995,richard iii,1995,5
66f695414ec24e6c97889f65,2024-09-09 23:54:13.000,136666,rate,song+for+marion+2012,song for marion,2012,4
66f695414ec24e6c97889f66,2024-09-09 23:54:14.000,9580,rate,seventh+son+2014,seventh son,2014,2
66f695464ec24e6c97889f67,2024-09-09 23:54:16.000,28595,rate,accomplices+2010,accomplices,2010,3
66f695474ec24e6c97889f68,2024-09-09 23:54:16.000,34270,rate,tale+of+tales+1979,tale of tales,1979,3
66f695474ec24e6c97889f69,2024-09-09 23:54:16.000,29623,rate,astro+boy+2009,astro boy,2009,3
66f6954a4ec24e6c97889f6a,2024-09-09 23:54:17.000,47696,rate,purgatory+1999,purgatory,1999,4
66f6954b4ec24e6c97889f6b,2024-09-09 23:54:18.000,5140,rate,nursery+university+2009,nursery university,2009,4
66f6954e4ec24e6c97889f6c,2024-09-09 23:54:19.000,26506,rate,blade+runner+1982,blade runner,1982,4
66f695504ec24e6c97889f72,2024-09-09 23:54:20.000,76991,rate,the+black+cauldron+1985,the black cauldron,1985,2
66f695514ec24e6c97889f73,2024-09-09 23:54:20.000,83108,rate,inception+2010,inception,2010,5
66f695514ec24e6c97889f74,2024-09-09 23:54:20.000,37618,rate,takedown+2000,takedown,2000,4
66f695574ec24e6c97889f7b,2024-09-09 23:54:22.000,52438,rate,the+late+george+apley+1947,the late george apley,1947,4
66f695594ec24e6c97889f7d,2024-09-09 23:54:23.000,39931,rate,galaxy+quest+1999,galaxy quest,1999,4
66f6955a4ec24e6c97889f7e,2024-09-09 23:54:24.000,105398,rate,capote+2005,capote,2005,4
66f6955e4ec24e6c97889f82,2024-09-09 23:54:25.000,54604,rate,riki-oh+the+story+of+ricky+1991,riki-oh the story of ricky,1991,5
66f695604ec24e6c97889f85,2024-09-09 23:54:26.000,40280,rate,half+baked+1998,half baked,1998,2
66f695624ec24e6c97889f86,2024-09-09 23:54:27.000,71936,rate,sanctum+2011,sanctum,2011,4
66f695624ec24e6c97889f87,2024-09-09 23:54:27.000,110191,rate,hearts+and+minds+1995,hearts and minds,1995,4
66f6956a4ec24e6c97889f89,2024-09-09 23:54:30.000,45164,rate,bomber+2009,bomber,2009,3
66f6956d4ec24e6c97889f8a,2024-09-09 23:54:31.000,39694,rate,meet+the+robinsons+2007,meet the robinsons,2007,4
66f6956f4ec24e6c97889f8d,2024-09-09 23:54:32.000,124485,rate,you+cant+take+it+with+you+1938,you cant take it with you,1938,4
66f695724ec24e6c97889f95,2024-09-09 23:54:33.000,85591,rate,spirited+away+2001,spirited away,2001,4
66f695774ec24e6c97889f9b,2024-09-09 23:54:35.000,22191,rate,silverado+1985,silverado,1985,3
66f6957a4ec24e6c97889f9d,2024-09-09 23:54:36.000,80014,rate,red+hill+2010,red hill,2010,4
66f6957e4ec24e6c97889fa5,2024-09-09 23:54:38.000,92995,rate,total+recall+1990,total recall,1990,4
66f695874ec24e6c97889faa,2024-09-09 23:54:41.000,112483,rate,the+avengers+2012,the avengers,2012,4
66f695884ec24e6c97889fab,2024-09-09 23:54:42.000,106441,rate,the+shining+1980,the shining,1980,3
66f695934ec24e6c97889fbb,2024-09-09 23:54:46.000,53580,rate,three+2002,three,2002,4
66f695954ec24e6c97889fbc,2024-09-09 23:54:46.000,63017,rate,malice+1993,malice,1993,4
66f695964ec24e6c97889fbd,2024-09-09 23:54:46.000,148474,rate,seventh+son+2014,seventh son,2014,4
66f695984ec24e6c97889fc2,2024-09-09 23:54:47.000,47843,rate,dirty+dancing+1987,dirty dancing,1987,3
66f6959a4ec24e6c97889fc8,2024-09-09 23:54:48.000,26967,rate,howls+moving+castle+2004,howls moving castle,2004,4
66f695a04ec24e6c97889fcb,2024-09-09 23:54:50.000,67240,rate,the+love+god+1969,the love god,1969,3
66f695a44ec24e6c97889fd6,2024-09-09 23:54:51.000,103523,rate,penguins+of+madagascar+2014,penguins of madagascar,2014,4
66f695a54ec24e6c97889fd9,2024-09-09 23:54:52.000,86273,rate,payback+1999,payback,1999,3
66f695ab4ec24e6c97889fdd,2024-09-09 23:54:54.000,120846,rate,one+flew+over+the+cuckoos+nest+1975,one flew over the cuckoos nest,1975,5
66f695b14ec24e6c97889fe2,2024-09-09 23:54:56.000,54161,rate,beach+red+1967,beach red,1967,3
66f695b74ec24e6c97889fe9,2024-09-09 23:54:58.000,148919,rate,the+innocents+1961,the innocents,1961,4
66f695b74ec24e6c97889fea,2024-09-09 23:54:58.000,66374,rate,cremaster+2+1999,cremaster 2,1999,4
66f695b74ec24e6c97889feb,2024-09-09 23:54:58.000,2029,rate,the+end+1978,the end,1978,3
66f695b94ec24e6c97889fee,2024-09-09 23:54:59.000,19038,rate,clean_+shaven+1993,clean_ shaven,1993,4
66f695c44ec24e6c97889ff3,2024-09-09 23:55:02.000,90838,rate,henrys+crime+2010,henrys crime,2010,2
66f695c74ec24e6c97889ff9,2024-09-09 23:55:03.000,136148,rate,grand+piano+2013,grand piano,2013,3
66f695cf4ec24e6c9788a002,2024-09-09 23:55:06.000,54556,rate,i_+robot+2004,i_ robot,2004,4
66f695cf4ec24e6c9788a003,2024-09-09 23:55:06.000,92606,rate,the+american+friend+1977,the american friend,1977,5
66f695d44ec24e6c9788a00a,2024-09-09 23:55:08.000,113322,rate,planes+2013,planes,2013,4
66f695d44ec24e6c9788a00b,2024-09-09 23:55:08.000,110860,rate,cheeky+2000,cheeky,2000,3
66f695e24ec24e6c9788a015,2024-09-09 23:55:13.000,83786,rate,peaceful+warrior+2006,peaceful warrior,2006,5
66f695e24ec24e6c9788a016,2024-09-09 23:55:13.000,40566,rate,sacco++vanzetti+1971,sacco  vanzetti,1971,4
66f695e24ec24e6c9788a017,2024-09-09 23:55:13.000,147458,rate,first+blood+1982,first blood,1982,2
66f695e84ec24e6c9788a020,2024-09-09 23:55:15.000,137437,rate,anastasia+1997,anastasia,1997,4
66f695ef4ec24e6c9788a026,2024-09-09 23:55:17.000,72287,rate,two+hands+1999,two hands,1999,4
66f695ef4ec24e6c9788a027,2024-09-09 23:55:17.000,103217,rate,dragon+ball+z+lord+slug+1991,dragon ball z lord slug,1991,4
66f695f04ec24e6c9788a02b,2024-09-09 23:55:17.000,50171,rate,despicable+me+2010,despicable me,2010,4
66f695f14ec24e6c9788a02c,2024-09-09 23:55:18.000,74781,rate,clo+from+5+to+7+1962,clo from 5 to 7,1962,4
66f695f84ec24e6c9788a031,2024-09-09 23:55:21.000,126158,rate,wake+wood+2011,wake wood,2011,3
66f695f94ec24e6c9788a032,2024-09-09 23:55:21.000,137170,rate,the+education+of+mohammad+hussein+2012,the education of mohammad hussein,2012,3
66f695fd4ec24e6c9788a035,2024-09-09 23:55:22.000,36147,rate,the+hundred-foot+journey+2014,the hundred-foot journey,2014,4
66f695fe4ec24e6c9788a036,2024-09-09 23:55:23.000,147505,rate,die+hard+1988,die hard,1988,4
66f696034ec24e6c9788a038,2024-09-09 23:55:25.000,126895,rate,the+story+of+asya+klyachina+1966,the story of asya klyachina,1966,4
66f6960f4ec24e6c9788a045,2024-09-09 23:55:28.000,72804,rate,the+palm+beach+story+1942,the palm beach story,1942,2
66f696154ec24e6c9788a049,2024-09-09 23:55:31.000,58435,rate,volcano+1997,volcano,1997,2
66f696154ec24e6c9788a04a,2024-09-09 23:55:31.000,26106,rate,belle+de+jour+1967,belle de jour,1967,3
66f696174ec24e6c9788a04b,2024-09-09 23:55:32.000,8433,rate,tell+me+and+i+will+forget+2010,tell me and i will forget,2010,4
66f6961d4ec24e6c9788a04d,2024-09-09 23:55:33.000,38063,rate,the+lion+king+1+2004,the lion king 1,2004,4
66f696204ec24e6c9788a053,2024-09-09 23:55:35.000,138129,rate,mirrormask+2005,mirrormask,2005,3
66f696224ec24e6c9788a054,2024-09-09 23:55:35.000,72465,rate,harriet+craig+1950,harriet craig,1950,4
66f696274ec24e6c9788a055,2024-09-09 23:55:37.000,86701,rate,mesrine+public+enemy+1+2008,mesrine public enemy 1,2008,4
66f6962d4ec24e6c9788a056,2024-09-09 23:55:39.000,95956,rate,first+blood+1982,first blood,1982,5
66f6962e4ec24e6c9788a059,2024-09-09 23:55:39.000,142757,rate,akira+1988,akira,1988,3
66f6962e4ec24e6c9788a05a,2024-09-09 23:55:40.000,49339,rate,the+man+who+would+be+king+1975,the man who would be king,1975,5
66f696364ec24e6c9788a062,2024-09-09 23:55:43.000,106133,rate,class+of+1999+1990,class of 1999,1990,3
66f696394ec24e6c9788a063,2024-09-09 23:55:43.000,25048,rate,edison+kinetoscopic+record+of+a+sneeze+1894,edison kinetoscopic record of a sneeze,1894,4
66f6963a4ec24e6c9788a064,2024-09-09 23:55:44.000,30651,rate,blade+runner+1982,blade runner,1982,4
66f6963f4ec24e6c9788a06d,2024-09-09 23:55:45.000,115354,rate,terribly+happy+2008,terribly happy,2008,4
66f696404ec24e6c9788a06e,2024-09-09 23:55:46.000,56398,rate,hum+tum+2004,hum tum,2004,4
66f696464ec24e6c9788a07a,2024-09-09 23:55:48.000,76783,rate,forrest+gump+1994,forrest gump,1994,4
66f6964e4ec24e6c9788a086,2024-09-09 23:55:51.000,4926,rate,un+flic+1972,un flic,1972,3
66f696584ec24e6c9788a092,2024-09-09 23:55:54.000,125379,rate,meet+me+in+st.+louis+1944,meet me in st. louis,1944,5
66f696584ec24e6c9788a093,2024-09-09 23:55:54.000,132102,rate,inception+2010,inception,2010,3
66f6965a4ec24e6c9788a096,2024-09-09 23:55:55.000,52898,rate,monsters_+inc.+2001,monsters_ inc.,2001,4
66f6965b4ec24e6c9788a097,2024-09-09 23:55:55.000,124299,rate,tender+comrade+1943,tender comrade,1943,4
66f6965d4ec24e6c9788a09b,2024-09-09 23:55:56.000,67912,rate,how+to+train+your+dragon+2+2014,how to train your dragon 2,2014,4
66f696604ec24e6c9788a09e,2024-09-09 23:55:57.000,64256,rate,black+book+2006,black book,2006,4
66f696694ec24e6c9788a0a7,2024-09-09 23:56:00.000,128762,rate,the+past+2013,the past,2013,4
66f6966a4ec24e6c9788a0a8,2024-09-09 23:56:00.000,16394,rate,no+highway+in+the+sky+1951,no highway in the sky,1951,3
66f6966f4ec24e6c9788a0af,2024-09-09 23:56:02.000,132286,rate,edwin+boyd+citizen+gangster+2011,edwin boyd citizen gangster,2011,4
66f696724ec24e6c9788a0b4,2024-09-09 23:56:02.000,142437,rate,transit+2012,transit,2012,4
66f696724ec24e6c9788a0b5,2024-09-09 23:56:03.000,96412,rate,bruce+almighty+2003,bruce almighty,2003,3
66f696754ec24e6c9788a0b6,2024-09-09 23:56:04.000,106481,rate,harry+potter+and+the+half-blood+prince+2009,harry potter and the half-blood prince,2009,3
66f696784ec24e6c9788a0b9,2024-09-09 23:56:05.000,5443,rate,barking+dogs+never+bite+2000,barking dogs never bite,2000,4
66f6967a4ec24e6c9788a0bb,2024-09-09 23:56:05.000,41852,rate,king+arthur+2004,king arthur,2004,3
66f6967c4ec24e6c9788a0bc,2024-09-09 23:56:06.000,19603,rate,the+blue+umbrella+2013,the blue umbrella,2013,5
66f6967d4ec24e6c9788a0bd,2024-09-09 23:56:07.000,105791,rate,star+wars+1977,star wars,1977,4
66f6967d4ec24e6c9788a0be,2024-09-09 23:56:07.000,93142,rate,coal+miners+daughter+1980,coal miners daughter,1980,4
66f6967f4ec24e6c9788a0c3,2024-09-09 23:56:08.000,20112,rate,fires+on+the+plain+1959,fires on the plain,1959,4
66f696804ec24e6c9788a0c4,2024-09-09 23:56:08.000,123370,rate,clown+2014,clown,2014,3
66f696834ec24e6c9788a0cf,2024-09-09 23:56:08.000,68671,rate,the+princess+of+egypt+2013,the princess of egypt,2013,4
66f696844ec24e6c9788a0d0,2024-09-09 23:56:09.000,11998,rate,sliding+doors+1998,sliding doors,1998,3
66f696874ec24e6c9788a0d1,2024-09-09 23:56:10.000,120992,rate,the+avengers+2012,the avengers,2012,5
66f696884ec24e6c9788a0d2,2024-09-09 23:56:10.000,41228,rate,six+swedish+girls+at+a+pump+1980,six swedish girls at a pump,1980,3
66f6968b4ec24e6c9788a0d7,2024-09-09 23:56:11.000,110075,rate,jetsons+the+movie+1990,jetsons the movie,1990,4
66f6968f4ec24e6c9788a0da,2024-09-09 23:56:13.000,50796,rate,the+king+of+kong+2007,the king of kong,2007,4
66f696954ec24e6c9788a0dc,2024-09-09 23:56:15.000,49818,rate,harry+potter+and+the+deathly+hallows+part+1+2010,harry potter and the deathly hallows part 1,2010,4
66f696974ec24e6c9788a0de,2024-09-09 23:56:15.000,65116,rate,i+saw+the+devil+2010,i saw the devil,2010,4
66f6969a4ec24e6c9788a0df,2024-09-09 23:56:17.000,62046,rate,the+congress+2013,the congress,2013,4
66f6969b4ec24e6c9788a0e0,2024-09-09 23:56:17.000,108856,rate,reservoir+dogs+1992,reservoir dogs,1992,4
66f6969b4ec24e6c9788a0e1,2024-09-09 23:56:17.000,95046,rate,ice+age+continental+drift+2012,ice age continental drift,2012,3
66f6969d4ec24e6c9788a0e4,2024-09-09 23:56:18.000,8913,rate,tender+comrade+1943,tender comrade,1943,4
66f6969f4ec24e6c9788a0e5,2024-09-09 23:56:19.000,92592,rate,battle+for+the+planet+of+the+apes+1973,battle for the planet of the apes,1973,2
66f696a04ec24e6c9788a0e6,2024-09-09 23:56:19.000,85167,rate,chronicle+2012,chronicle,2012,5
66f696a04ec24e6c9788a0e7,2024-09-09 23:56:19.000,144836,rate,iron+man+2+2010,iron man 2,2010,4
66f696a24ec24e6c9788a0e9,2024-09-09 23:56:20.000,7001,rate,dawn+of+the+planet+of+the+apes+2014,dawn of the planet of the apes,2014,4
66f696a94ec24e6c9788a0f9,2024-09-09 23:56:22.000,22790,rate,one+flew+over+the+cuckoos+nest+1975,one flew over the cuckoos nest,1975,5
66f696ab4ec24e6c9788a0ff,2024-09-09 23:56:23.000,43618,rate,animal+kingdom+2010,animal kingdom,2010,4
66f696ad4ec24e6c9788a100,2024-09-09 23:56:23.000,69007,rate,detachment+2011,detachment,2011,3
66f696b14ec24e6c9788a106,2024-09-09 23:56:25.000,80512,rate,cinderella+1950,cinderella,1950,3
66f696b34ec24e6c9788a108,2024-09-09 23:56:25.000,134309,rate,sex+and+lucia+2001,sex and lucia,2001,4
66f696b64ec24e6c9788a10b,2024-09-09 23:56:27.000,47036,rate,the+shawshank+redemption+1994,the shawshank redemption,1994,4
66f696bd4ec24e6c9788a111,2024-09-09 23:56:29.000,60349,rate,weekend+1967,weekend,1967,5
66f696bd4ec24e6c9788a112,2024-09-09 23:56:29.000,118419,rate,coraline+2009,coraline,2009,4
66f696c54ec24e6c9788a11a,2024-09-09 23:56:32.000,43041,rate,fast_+cheap++out+of+control+1997,fast_ cheap  out of control,1997,3
66f696c64ec24e6c9788a11b,2024-09-09 23:56:32.000,108808,rate,harry+potter+and+the+half-blood+prince+2009,harry potter and the half-blood prince,2009,5
66f696d04ec24e6c9788a129,2024-09-09 23:56:36.000,99799,rate,the+matrix+1999,the matrix,1999,4
66f696d34ec24e6c9788a12a,2024-09-09 23:56:36.000,142686,rate,the+watcher+in+the+woods+1980,the watcher in the woods,1980,3
66f696d64ec24e6c9788a12b,2024-09-09 23:56:38.000,62703,rate,the+white+angel+1955,the white angel,1955,4
66f696da4ec24e6c9788a12e,2024-09-09 23:56:39.000,53039,rate,desperado+1995,desperado,1995,4
66f696de4ec24e6c9788a135,2024-09-09 23:56:40.000,66677,rate,the+secret+world+of+arrietty+2010,the secret world of arrietty,2010,4
66f696df4ec24e6c9788a138,2024-09-09 23:56:41.000,122643,rate,a+cure+for+love+1966,a cure for love,1966,5
66f696e24ec24e6c9788a13a,2024-09-09 23:56:42.000,20543,rate,the+imitation+game+2014,the imitation game,2014,4
66f696e24ec24e6c9788a13b,2024-09-09 23:56:42.000,35350,rate,walle+2008,walle,2008,4
66f696e34ec24e6c9788a13c,2024-09-09 23:56:42.000,70816,rate,shenandoah+1965,shenandoah,1965,4
66f696e54ec24e6c9788a13d,2024-09-09 23:56:43.000,13579,rate,feel+the+noise+2007,feel the noise,2007,4
66f696e84ec24e6c9788a142,2024-09-09 23:56:44.000,110348,rate,spider-man+2002,spider-man,2002,5
66f696e84ec24e6c9788a143,2024-09-09 23:56:44.000,121177,rate,summer+catch+2001,summer catch,2001,1
66f696e84ec24e6c9788a144,2024-09-09 23:56:44.000,45715,rate,the+crowd+1928,the crowd,1928,4
66f696ea4ec24e6c9788a145,2024-09-09 23:56:44.000,24875,rate,march+of+the+penguins+2005,march of the penguins,2005,3
66f696ea4ec24e6c9788a146,2024-09-09 23:56:44.000,1457,rate,the+bachelor+party+1957,the bachelor party,1957,3
66f696ea4ec24e6c9788a149,2024-09-09 23:56:45.000,110281,rate,funny+games+1997,funny games,1997,4
66f696ed4ec24e6c9788a14a,2024-09-09 23:56:46.000,28043,rate,up+2009,up,2009,3
66f696ee4ec24e6c9788a14b,2024-09-09 23:56:46.000,22925,rate,queen+of+hearts+1989,queen of hearts,1989,3
66f696f04ec24e6c9788a14f,2024-09-09 23:56:46.000,569,rate,five+and+ten+1931,five and ten,1931,3
66f696f14ec24e6c9788a150,2024-09-09 23:56:47.000,136621,rate,the+book+of+stars+1999,the book of stars,1999,3
66f696f24ec24e6c9788a151,2024-09-09 23:56:47.000,23767,rate,ali+fear+eats+the+soul+1974,ali fear eats the soul,1974,5
66f696f54ec24e6c9788a154,2024-09-09 23:56:48.000,135586,rate,when+in+rome+2002,when in rome,2002,3
66f696fa4ec24e6c9788a15c,2024-09-09 23:56:50.000,34262,rate,charles+bradley+soul+of+america+2012,charles bradley soul of america,2012,3
66f696fa4ec24e6c9788a15d,2024-09-09 23:56:50.000,100472,rate,the+parent+trap+1998,the parent trap,1998,3
66f696ff4ec24e6c9788a164,2024-09-09 23:56:51.000,139021,rate,the+black+cauldron+1985,the black cauldron,1985,3
66f697084ec24e6c9788a167,2024-09-09 23:56:54.000,141592,rate,miguel+and+william+2007,miguel and william,2007,4
66f6970b4ec24e6c9788a169,2024-09-09 23:56:56.000,93651,rate,little+witches+1996,little witches,1996,5
66f6970e4ec24e6c9788a16a,2024-09-09 23:56:57.000,110848,rate,the+puzzle+2010,the puzzle,2010,3
66f6970e4ec24e6c9788a16b,2024-09-09 23:56:57.000,125927,rate,the+laughing+woman+1969,the laughing woman,1969,4
66f697164ec24e6c9788a170,2024-09-09 23:57:00.000,69913,rate,catch+that+kid+2004,catch that kid,2004,3
66f6971a4ec24e6c9788a171,2024-09-09 23:57:01.000,120612,rate,ulees+gold+1997,ulees gold,1997,3
66f6971f4ec24e6c9788a174,2024-09-09 23:57:03.000,38300,rate,constantine+2005,constantine,2005,2
66f697244ec24e6c9788a179,2024-09-09 23:57:04.000,128183,rate,the+flower+of+evil+2003,the flower of evil,2003,3
66f697244ec24e6c9788a17a,2024-09-09 23:57:04.000,11335,rate,iron+man+2+2010,iron man 2,2010,4
66f697254ec24e6c9788a17b,2024-09-09 23:57:05.000,57106,rate,nightcrawler+2014,nightcrawler,2014,4
66f697254ec24e6c9788a17c,2024-09-09 23:57:05.000,61660,rate,24+exposures+2013,24 exposures,2013,3
66f697274ec24e6c9788a17d,2024-09-09 23:57:05.000,74442,rate,widows+2011,widows,2011,5
66f6972d4ec24e6c9788a185,2024-09-09 23:57:08.000,103872,rate,jesus+of+montreal+1989,jesus of montreal,1989,4
66f6972f4ec24e6c9788a186,2024-09-09 23:57:08.000,140457,rate,pulp+fiction+1994,pulp fiction,1994,4
66f697334ec24e6c9788a188,2024-09-09 23:57:10.000,133757,rate,one+flew+over+the+cuckoos+nest+1975,one flew over the cuckoos nest,1975,4
66f697384ec24e6c9788a18c,2024-09-09 23:57:11.000,59892,rate,tracers+2015,tracers,2015,3
66f6973a4ec24e6c9788a18f,2024-09-09 23:57:12.000,48116,rate,the+devil+wears+prada+2006,the devil wears prada,2006,3
66f6973e4ec24e6c9788a193,2024-09-09 23:57:13.000,7826,rate,the+little+matchgirl+2006,the little matchgirl,2006,4
66f6973f4ec24e6c9788a197,2024-09-09 23:57:14.000,99412,rate,the+king+of+kong+2007,the king of kong,2007,4
66f697404ec24e6c9788a198,2024-09-09 23:57:14.000,44113,rate,inherit+the+wind+1960,inherit the wind,1960,5
66f697424ec24e6c9788a19a,2024-09-09 23:57:15.000,17856,rate,moonlight+and+cactus+1944,moonlight and cactus,1944,3
66f697454ec24e6c9788a19e,2024-09-09 23:57:16.000,140799,rate,madeleine+1950,madeleine,1950,4
66f6974f4ec24e6c9788a1a5,2024-09-09 23:57:19.000,69441,rate,transcendent+man+2009,transcendent man,2009,4
66f697504ec24e6c9788a1a8,2024-09-09 23:57:20.000,108103,rate,american+pie+2+2001,american pie 2,2001,5
66f697514ec24e6c9788a1a9,2024-09-09 23:57:20.000,136222,rate,bloody+bloody+bible+camp+2012,bloody bloody bible camp,2012,4
66f697554ec24e6c9788a1ae,2024-09-09 23:57:22.000,77231,rate,i_+robot+2004,i_ robot,2004,3
66f697554ec24e6c9788a1af,2024-09-09 23:57:22.000,18160,rate,cmon+man+2012,cmon man,2012,3
66f697584ec24e6c9788a1b3,2024-09-09 23:57:23.000,1484,rate,forrest+gump+1994,forrest gump,1994,4
66f6975a4ec24e6c9788a1b6,2024-09-09 23:57:23.000,140229,rate,envy+2009,envy,2009,3
66f697624ec24e6c9788a1b7,2024-09-09 23:57:26.000,23192,rate,inception+2010,inception,2010,5
66f697624ec24e6c9788a1b8,2024-09-09 23:57:26.000,148798,rate,center+stage++turn+it+up+2008,center stage  turn it up,2008,3
66f697664ec24e6c9788a1ba,2024-09-09 23:57:28.000,64110,rate,one+missed+call+2003,one missed call,2003,3
66f6976c4ec24e6c9788a1c4,2024-09-09 23:57:30.000,52041,rate,the+equalizer+2014,the equalizer,2014,4
